[NanoDet][12-31 02:21:17]INFO: Setting up data...
[NanoDet][12-31 02:21:17]INFO: Creating model...
[NanoDet][12-31 02:21:22]INFO: hyperparams: 
[NanoDet][12-31 02:21:22]INFO: Weight Averaging is enabled
[NanoDet][12-31 02:45:02]INFO: Train|Epoch15/300|Iter410(4)| lr:8.20e-04| loss_qfl:0.1548| loss_bbox:0.1752| loss_dfl:0.1736| aux_loss_qfl:0.1290| aux_loss_bbox:0.1572| aux_loss_dfl:0.1187| 
[NanoDet][12-31 02:45:32]INFO: Train|Epoch15/300|Iter420(14)| lr:8.40e-04| loss_qfl:0.1352| loss_bbox:0.2106| loss_dfl:0.1757| aux_loss_qfl:0.1263| aux_loss_bbox:0.1603| aux_loss_dfl:0.1227| 
[NanoDet][12-31 02:45:53]INFO: Train|Epoch15/300|Iter430(24)| lr:8.60e-04| loss_qfl:0.1163| loss_bbox:0.1565| loss_dfl:0.1665| aux_loss_qfl:0.1013| aux_loss_bbox:0.1419| aux_loss_dfl:0.1203| 
[NanoDet][12-31 02:46:50]INFO: Train|Epoch16/300|Iter440(5)| lr:8.80e-04| loss_qfl:0.1139| loss_bbox:0.1549| loss_dfl:0.1598| aux_loss_qfl:0.0920| aux_loss_bbox:0.1588| aux_loss_dfl:0.1250| 
[NanoDet][12-31 02:47:16]INFO: Train|Epoch16/300|Iter450(15)| lr:9.00e-04| loss_qfl:0.1779| loss_bbox:0.1657| loss_dfl:0.1542| aux_loss_qfl:0.1527| aux_loss_bbox:0.1301| aux_loss_dfl:0.1165| 
[NanoDet][12-31 02:47:37]INFO: Train|Epoch16/300|Iter460(25)| lr:9.20e-04| loss_qfl:0.1364| loss_bbox:0.1625| loss_dfl:0.1580| aux_loss_qfl:0.1265| aux_loss_bbox:0.1378| aux_loss_dfl:0.1205| 
[NanoDet][12-31 02:48:39]INFO: Train|Epoch17/300|Iter470(6)| lr:9.40e-04| loss_qfl:0.1525| loss_bbox:0.1638| loss_dfl:0.1599| aux_loss_qfl:0.1049| aux_loss_bbox:0.1516| aux_loss_dfl:0.1231| 
[NanoDet][12-31 02:49:07]INFO: Train|Epoch17/300|Iter480(16)| lr:9.60e-04| loss_qfl:0.1762| loss_bbox:0.1790| loss_dfl:0.1505| aux_loss_qfl:0.1561| aux_loss_bbox:0.1630| aux_loss_dfl:0.1225| 
[NanoDet][12-31 02:49:29]INFO: Train|Epoch17/300|Iter490(26)| lr:9.80e-04| loss_qfl:0.1417| loss_bbox:0.1917| loss_dfl:0.1584| aux_loss_qfl:0.1165| aux_loss_bbox:0.1828| aux_loss_dfl:0.1255| 
[NanoDet][12-31 02:50:28]INFO: Train|Epoch18/300|Iter500(7)| lr:1.00e-03| loss_qfl:0.1218| loss_bbox:0.1729| loss_dfl:0.1477| aux_loss_qfl:0.0917| aux_loss_bbox:0.1558| aux_loss_dfl:0.1193| 
[NanoDet][12-31 02:50:52]INFO: Train|Epoch18/300|Iter510(17)| lr:1.00e-03| loss_qfl:0.1750| loss_bbox:0.2062| loss_dfl:0.1530| aux_loss_qfl:0.1546| aux_loss_bbox:0.1900| aux_loss_dfl:0.1250| 
[NanoDet][12-31 02:51:13]INFO: Train|Epoch18/300|Iter520(27)| lr:1.00e-03| loss_qfl:0.1567| loss_bbox:0.1603| loss_dfl:0.1484| aux_loss_qfl:0.1249| aux_loss_bbox:0.1345| aux_loss_dfl:0.1184| 
[NanoDet][12-31 02:52:03]INFO: Train|Epoch19/300|Iter530(8)| lr:9.99e-04| loss_qfl:0.1625| loss_bbox:0.1522| loss_dfl:0.1474| aux_loss_qfl:0.1255| aux_loss_bbox:0.1264| aux_loss_dfl:0.1191| 
[NanoDet][12-31 02:52:26]INFO: Train|Epoch19/300|Iter540(18)| lr:9.99e-04| loss_qfl:0.1457| loss_bbox:0.1639| loss_dfl:0.1433| aux_loss_qfl:0.1368| aux_loss_bbox:0.1550| aux_loss_dfl:0.1190| 
[NanoDet][12-31 02:52:49]INFO: Train|Epoch19/300|Iter550(28)| lr:9.99e-04| loss_qfl:0.1633| loss_bbox:0.1513| loss_dfl:0.1429| aux_loss_qfl:0.1191| aux_loss_bbox:0.1368| aux_loss_dfl:0.1203| 
[NanoDet][12-31 02:53:46]INFO: Train|Epoch20/300|Iter560(9)| lr:9.98e-04| loss_qfl:0.1771| loss_bbox:0.1660| loss_dfl:0.1410| aux_loss_qfl:0.1338| aux_loss_bbox:0.1449| aux_loss_dfl:0.1151| 
[NanoDet][12-31 02:54:08]INFO: Train|Epoch20/300|Iter570(19)| lr:9.98e-04| loss_qfl:0.1189| loss_bbox:0.1549| loss_dfl:0.1392| aux_loss_qfl:0.0805| aux_loss_bbox:0.1398| aux_loss_dfl:0.1213| 
[NanoDet][12-31 02:54:35]INFO: Val|Epoch20/300|Iter579(0)| lr:9.98e-04| loss_qfl:0.1459| loss_bbox:0.1373| loss_dfl:0.1280| aux_loss_qfl:0.1020| aux_loss_bbox:0.1179| aux_loss_dfl:0.1115| 
[NanoDet][12-31 02:54:36]INFO: Saving model to workspace_stop_line/nanodet-plus-m_416/model_best/nanodet_model_best.pth
[NanoDet][12-31 02:54:36]INFO: Val_metrics: {'mAP': 0.9152281498245317, 'AP_50': 0.9738777209658561, 'AP_75': 0.9738777209658561, 'AP_small': -1.0, 'AP_m': -1.0, 'AP_l': 0.9152281498245317}
[NanoDet][12-31 02:55:10]INFO: Train|Epoch21/300|Iter580(0)| lr:9.97e-04| loss_qfl:0.1288| loss_bbox:0.1594| loss_dfl:0.1367| aux_loss_qfl:0.0783| aux_loss_bbox:0.1406| aux_loss_dfl:0.1148| 
